reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
Italy,2013,Export,Textiles and Clothing,Micro Export (US$ Thousand),35388815.82,6.8306
Italy,2013,Export,Transportation,Micro Export (US$ Thousand),47065052.55,9.0842
Italy,2013,Export,Vegetable,Micro Export (US$ Thousand),12659082.45,2.4434
Italy,2013,Export,Wood,Micro Export (US$ Thousand),11946642.31,2.3059
Italy,2013,Import,  All Products,Import (US$ Thousand),479336353.4,100
Italy,2013,Import, Capital goods,Macro Import (US$ Thousand),87036959.51,18.1578
Italy,2013,Import, Consumer goods,Macro Import (US$ Thousand),170607281.9,35.5924
Italy,2013,Import, Intermediate goods,Macro Import (US$ Thousand),129270508.2,26.9686
Italy,2013,Import, Raw materials,Macro Import (US$ Thousand),86430026.27,18.0312
Italy,2013,Import,Other,Macro Import (US$ Thousand),5991577.624,1.25
Italy,2013,Import,Animal,Micro Import (US$ Thousand),17682521.47,3.689
Italy,2013,Import,Chemicals,Micro Import (US$ Thousand),57874255.08,12.0738
Italy,2013,Import,Food Products,Micro Import (US$ Thousand),16068298.28,3.3522
Italy,2013,Import,Footwear,Micro Import (US$ Thousand),6468223.183,1.3494
Italy,2013,Import,Fuels,Micro Import (US$ Thousand),95453449.47,19.9137
Italy,2013,Import,Hides and Skins,Micro Import (US$ Thousand),8097369.017,1.6893
Italy,2013,Import,Mach and Elec,Micro Import (US$ Thousand),72331628.63,15.09
Italy,2013,Import,Metals,Micro Import (US$ Thousand),42522887.91,8.8712
Italy,2013,Import,Minerals,Micro Import (US$ Thousand),3492030.421,0.7285
Italy,2013,Import,Miscellaneous,Micro Import (US$ Thousand),25950356.88,5.4138
Italy,2013,Import,Plastic or Rubber,Micro Import (US$ Thousand),25373869.38,5.2935
Italy,2013,Import,Stone and Glass,Micro Import (US$ Thousand),14367873.92,2.9975
Italy,2013,Import,Textiles and Clothing,Micro Import (US$ Thousand),24979035.02,5.2112
Italy,2013,Import,Transportation,Micro Import (US$ Thousand),37105904.43,7.7411
Italy,2013,Import,Vegetable,Micro Import (US$ Thousand),17698524.28,3.6923
Italy,2013,Import,Wood,Micro Import (US$ Thousand),13870126.08,2.8936
Italy,2014,Export,  All Products,Export (US$ Thousand),529528733.5,100
Italy,2014,Export, Capital goods,Macro Export (US$ Thousand),167906039.8,31.7086
Italy,2014,Export, Consumer goods,Macro Export (US$ Thousand),225814857.1,42.6445
Italy,2014,Export, Intermediate goods,Macro Export (US$ Thousand),109954042.3,20.7645
Italy,2014,Export, Raw materials,Macro Export (US$ Thousand),14678280.11,2.772
Italy,2014,Export,Other,Macro Export (US$ Thousand),11175514.09,2.1104
Italy,2014,Export,Animal,Micro Export (US$ Thousand),6613931.964,1.249
Italy,2014,Export,Chemicals,Micro Export (US$ Thousand),51566810.72,9.7382
Italy,2014,Export,Food Products,Micro Export (US$ Thousand),25728079.95,4.8587
Italy,2014,Export,Footwear,Micro Export (US$ Thousand),12741136.07,2.4061
Italy,2014,Export,Fuels,Micro Export (US$ Thousand),19608966.96,3.7031
Italy,2014,Export,Hides and Skins,Micro Export (US$ Thousand),15289041.49,2.8873
Italy,2014,Export,Mach and Elec,Micro Export (US$ Thousand),136915780.1,25.8562
Italy,2014,Export,Metals,Micro Export (US$ Thousand),51297849.58,9.6875
Italy,2014,Export,Minerals,Micro Export (US$ Thousand),1527829.007,0.2885
Italy,2014,Export,Miscellaneous,Micro Export (US$ Thousand),44210381.07,8.349
Italy,2014,Export,Plastic or Rubber,Micro Export (US$ Thousand),26322584.75,4.9709
Italy,2014,Export,Stone and Glass,Micro Export (US$ Thousand),25429287.74,4.8022
Italy,2014,Export,Textiles and Clothing,Micro Export (US$ Thousand),37110451.45,7.0082
Italy,2014,Export,Transportation,Micro Export (US$ Thousand),50153482.47,9.4713
Italy,2014,Export,Vegetable,Micro Export (US$ Thousand),12682312.53,2.395
Italy,2014,Export,Wood,Micro Export (US$ Thousand),12330807.66,2.3286
Italy,2014,Import,  All Products,Import (US$ Thousand),474082558.9,100
Italy,2014,Import, Capital goods,Macro Import (US$ Thousand),89211189.77,18.8176
Italy,2014,Import, Consumer goods,Macro Import (US$ Thousand),169416834.3,35.7357
Italy,2014,Import, Intermediate goods,Macro Import (US$ Thousand),130713837.3,27.572
Italy,2014,Import, Raw materials,Macro Import (US$ Thousand),78414051.92,16.5402
Italy,2014,Import,Other,Macro Import (US$ Thousand),6326645.551,1.3345
Italy,2014,Import,Animal,Micro Import (US$ Thousand),17922448.37,3.7804
Italy,2014,Import,Chemicals,Micro Import (US$ Thousand),56369889.28,11.8903
Italy,2014,Import,Food Products,Micro Import (US$ Thousand),16059803.34,3.3876
Italy,2014,Import,Footwear,Micro Import (US$ Thousand),7003964.679,1.4774
Italy,2014,Import,Fuels,Micro Import (US$ Thousand),77342535.34,16.3141
Italy,2014,Import,Hides and Skins,Micro Import (US$ Thousand),8685284.4,1.832
Italy,2014,Import,Mach and Elec,Micro Import (US$ Thousand),74995034.04,15.819
Italy,2014,Import,Metals,Micro Import (US$ Thousand),44134877.48,9.3095
Italy,2014,Import,Minerals,Micro Import (US$ Thousand),3198524.971,0.6747
Italy,2014,Import,Miscellaneous,Micro Import (US$ Thousand),27758690.28,5.8552
Italy,2014,Import,Plastic or Rubber,Micro Import (US$ Thousand),25852027.19,5.4531
Italy,2014,Import,Stone and Glass,Micro Import (US$ Thousand),14531056.55,3.0651
Italy,2014,Import,Textiles and Clothing,Micro Import (US$ Thousand),26759966.8,5.6446
Italy,2014,Import,Transportation,Micro Import (US$ Thousand),40287193.07,8.4979
Italy,2014,Import,Vegetable,Micro Import (US$ Thousand),18884389.97,3.9834
