reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
Russia,2012,Import,Metals,Micro Import (US$ Thousand),22269038.8,7.0429
Russia,2012,Import,Minerals,Micro Import (US$ Thousand),3360348.362,1.0628
Russia,2012,Import,Miscellaneous,Micro Import (US$ Thousand),20108905.1,6.3597
Russia,2012,Import,Plastic or Rubber,Micro Import (US$ Thousand),16327969.17,5.1639
Russia,2012,Import,Stone and Glass,Micro Import (US$ Thousand),4700320.409,1.4865
Russia,2012,Import,Textiles and Clothing,Micro Import (US$ Thousand),13480850.5,4.2635
Russia,2012,Import,Transportation,Micro Import (US$ Thousand),52894459.34,16.7285
Russia,2012,Import,Vegetable,Micro Import (US$ Thousand),14413700.66,4.5585
Russia,2012,Import,Wood,Micro Import (US$ Thousand),7039642.191,2.2264
Russia,2013,Export,  All Products,Export (US$ Thousand),527265918.9,100
Russia,2013,Export, Capital goods,Macro Export (US$ Thousand),19861794.29,3.7669
Russia,2013,Export, Consumer goods,Macro Export (US$ Thousand),203106699,38.5207
Russia,2013,Export, Intermediate goods,Macro Export (US$ Thousand),84045506.98,15.9399
Russia,2013,Export, Raw materials,Macro Export (US$ Thousand),207043753.7,39.2674
Russia,2013,Export,Other,Macro Export (US$ Thousand),13208164.91,2.5051
Russia,2013,Export,Animal,Micro Export (US$ Thousand),3326032.694,0.6308
Russia,2013,Export,Chemicals,Micro Export (US$ Thousand),21387601.28,4.0563
Russia,2013,Export,Food Products,Micro Export (US$ Thousand),4945699.319,0.938
Russia,2013,Export,Footwear,Micro Export (US$ Thousand),167517.284,0.0318
Russia,2013,Export,Fuels,Micro Export (US$ Thousand),372036095.5,70.5595
Russia,2013,Export,Hides and Skins,Micro Export (US$ Thousand),609124.189,0.1155
Russia,2013,Export,Mach and Elec,Micro Export (US$ Thousand),13842592.76,2.6254
Russia,2013,Export,Metals,Micro Export (US$ Thousand),40846293.59,7.7468
Russia,2013,Export,Minerals,Micro Export (US$ Thousand),5044278.399,0.9567
Russia,2013,Export,Miscellaneous,Micro Export (US$ Thousand),15605121.23,2.9596
Russia,2013,Export,Plastic or Rubber,Micro Export (US$ Thousand),6359769.648,1.2062
Russia,2013,Export,Stone and Glass,Micro Export (US$ Thousand),15654058.43,2.9689
Russia,2013,Export,Textiles and Clothing,Micro Export (US$ Thousand),761368.119,0.1444
Russia,2013,Export,Transportation,Micro Export (US$ Thousand),7563424.259,1.4345
Russia,2013,Export,Vegetable,Micro Export (US$ Thousand),7972428.566,1.512
Russia,2013,Export,Wood,Micro Export (US$ Thousand),11144513.59,2.1136
Russia,2013,Import,  All Products,Import (US$ Thousand),314945095,100
Russia,2013,Import, Capital goods,Macro Import (US$ Thousand),124513118.4,39.5349
Russia,2013,Import, Consumer goods,Macro Import (US$ Thousand),114072393.6,36.2198
Russia,2013,Import, Intermediate goods,Macro Import (US$ Thousand),47257082.99,15.0049
Russia,2013,Import, Raw materials,Macro Import (US$ Thousand),27402012.27,8.7006
Russia,2013,Import,Other,Macro Import (US$ Thousand),1700487.709,0.5398
Russia,2013,Import,Animal,Micro Import (US$ Thousand),14529120.05,4.6132
Russia,2013,Import,Chemicals,Micro Import (US$ Thousand),33484957.31,10.632
Russia,2013,Import,Food Products,Micro Import (US$ Thousand),13566336.07,4.3075
Russia,2013,Import,Footwear,Micro Import (US$ Thousand),4849429.534,1.5398
Russia,2013,Import,Fuels,Micro Import (US$ Thousand),3643427.231,1.1568
Russia,2013,Import,Hides and Skins,Micro Import (US$ Thousand),1524415.154,0.484
Russia,2013,Import,Mach and Elec,Micro Import (US$ Thousand),92367673.49,29.3282
Russia,2013,Import,Metals,Micro Import (US$ Thousand),21679683.11,6.8836
Russia,2013,Import,Minerals,Micro Import (US$ Thousand),3273717.743,1.0395
Russia,2013,Import,Miscellaneous,Micro Import (US$ Thousand),19163830.62,6.0848
Russia,2013,Import,Plastic or Rubber,Micro Import (US$ Thousand),16264151.42,5.1641
Russia,2013,Import,Stone and Glass,Micro Import (US$ Thousand),4974906.229,1.5796
Russia,2013,Import,Textiles and Clothing,Micro Import (US$ Thousand),13191498.94,4.1885
Russia,2013,Import,Transportation,Micro Import (US$ Thousand),49762553.56,15.8004
Russia,2013,Import,Vegetable,Micro Import (US$ Thousand),15236815.39,4.8379
Russia,2013,Import,Wood,Micro Import (US$ Thousand),7432579.137,2.36
Russia,2014,Export,  All Products,Export (US$ Thousand),497833528.8,100
Russia,2014,Export, Capital goods,Macro Export (US$ Thousand),18728674.33,3.762
Russia,2014,Export, Consumer goods,Macro Export (US$ Thousand),197562025.8,39.6844
Russia,2014,Export, Intermediate goods,Macro Export (US$ Thousand),79967241.06,16.063
Russia,2014,Export, Raw materials,Macro Export (US$ Thousand),189928596.7,38.151
Russia,2014,Export,Other,Macro Export (US$ Thousand),11646990.97,2.3396
Russia,2014,Export,Animal,Micro Export (US$ Thousand),3390594.229,0.6811
Russia,2014,Export,Chemicals,Micro Export (US$ Thousand),21250775.53,4.2687
Russia,2014,Export,Food Products,Micro Export (US$ Thousand),5185751.568,1.0417
Russia,2014,Export,Footwear,Micro Export (US$ Thousand),236224.318,0.0475
Russia,2014,Export,Fuels,Micro Export (US$ Thousand),346119386.9,69.5251
Russia,2014,Export,Hides and Skins,Micro Export (US$ Thousand),416100.666,0.0836
Russia,2014,Export,Mach and Elec,Micro Export (US$ Thousand),14184005.38,2.8491
Russia,2014,Export,Metals,Micro Export (US$ Thousand),40429368.45,8.1211
Russia,2014,Export,Minerals,Micro Export (US$ Thousand),4697125.769,0.9435
Russia,2014,Export,Miscellaneous,Micro Export (US$ Thousand),13912266.1,2.7946
Russia,2014,Export,Plastic or Rubber,Micro Export (US$ Thousand),5701398.126,1.1452
Russia,2014,Export,Stone and Glass,Micro Export (US$ Thousand),13136040.64,2.6386
Russia,2014,Export,Textiles and Clothing,Micro Export (US$ Thousand),854613.665,0.1717
Russia,2014,Export,Transportation,Micro Export (US$ Thousand),6011849.397,1.2076
Russia,2014,Export,Vegetable,Micro Export (US$ Thousand),10429858.96,2.095
Russia,2014,Export,Wood,Micro Export (US$ Thousand),11878169.14,2.386
