reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
United Kingdom,2014,Import,Plastic or Rubber,Micro Import (US$ Thousand),26457184.06,3.2949
United Kingdom,2014,Import,Stone and Glass,Micro Import (US$ Thousand),42498087.11,3.5308
United Kingdom,2014,Import,Textiles and Clothing,Micro Import (US$ Thousand),36382006.04,4.7708
United Kingdom,2014,Import,Transportation,Micro Import (US$ Thousand),95784753.07,12.5855
United Kingdom,2014,Import,Vegetable,Micro Import (US$ Thousand),20315215.9,2.1136
United Kingdom,2014,Import,Wood,Micro Import (US$ Thousand),21072599.76,1.8492
United Kingdom,2015,Export,  All Products,Export (US$ Thousand),466295682.8,100
United Kingdom,2015,Export, Capital goods,Macro Export (US$ Thousand),129574821.8,34.4748
United Kingdom,2015,Export, Consumer goods,Macro Export (US$ Thousand),170288171.2,25.8594
United Kingdom,2015,Export, Intermediate goods,Macro Export (US$ Thousand),122327743.7,19.8674
United Kingdom,2015,Export, Raw materials,Macro Export (US$ Thousand),30536657.45,9.0855
United Kingdom,2015,Export,Other,Macro Export (US$ Thousand),13568288.53,10.7129
United Kingdom,2015,Export,Animal,Micro Export (US$ Thousand),6449672.514,1.7114
United Kingdom,2015,Export,Chemicals,Micro Export (US$ Thousand),69619234.66,10.7337
