reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
Canada,2013,Export,Animal,Micro Export (US$ Thousand),10844979.82,2.3752
Canada,2013,Export,Chemicals,Micro Export (US$ Thousand),28758450.81,6.2984
Canada,2013,Export,Food Products,Micro Export (US$ Thousand),11976960.99,2.6231
Canada,2013,Export,Footwear,Micro Export (US$ Thousand),361136.989,0.0791
Canada,2013,Export,Fuels,Micro Export (US$ Thousand),120476545,26.3857
Canada,2013,Export,Hides and Skins,Micro Export (US$ Thousand),1545119.205,0.3384
Canada,2013,Export,Mach and Elec,Micro Export (US$ Thousand),45141522.83,9.8865
Canada,2013,Export,Metals,Micro Export (US$ Thousand),32254301.36,7.064
Canada,2013,Export,Minerals,Micro Export (US$ Thousand),9677833.369,2.1196
Canada,2013,Export,Miscellaneous,Micro Export (US$ Thousand),27185710.34,5.954
Canada,2013,Export,Plastic or Rubber,Micro Export (US$ Thousand),16609142.63,3.6376
Canada,2013,Export,Stone and Glass,Micro Export (US$ Thousand),23367079.91,5.1176
Canada,2013,Export,Textiles and Clothing,Micro Export (US$ Thousand),3134843.392,0.6866
Canada,2013,Export,Transportation,Micro Export (US$ Thousand),70635723.57,15.47
Canada,2013,Export,Vegetable,Micro Export (US$ Thousand),25375598.05,5.5575
Canada,2013,Export,Wood,Micro Export (US$ Thousand),29253322.77,6.4068
Canada,2013,Import,  All Products,Import (US$ Thousand),461785073.5,100
Canada,2013,Import, Capital goods,Macro Import (US$ Thousand),159227122.4,34.4808
Canada,2013,Import, Consumer goods,Macro Import (US$ Thousand),162746500.8,35.2429
Canada,2013,Import, Intermediate goods,Macro Import (US$ Thousand),82315069.44,17.8254
Canada,2013,Import, Raw materials,Macro Import (US$ Thousand),48998446.95,10.6107
Canada,2013,Import,Other,Macro Import (US$ Thousand),8497933.809,1.8402
Canada,2013,Import,Animal,Micro Import (US$ Thousand),5323600.796,1.1528
Canada,2013,Import,Chemicals,Micro Import (US$ Thousand),38675926.54,8.3753
Canada,2013,Import,Food Products,Micro Import (US$ Thousand),18553358.18,4.0177
Canada,2013,Import,Footwear,Micro Import (US$ Thousand),2779440.284,0.6019
Canada,2013,Import,Fuels,Micro Import (US$ Thousand),50276770.76,10.8875
Canada,2013,Import,Hides and Skins,Micro Import (US$ Thousand),2108440.147,0.4566
Canada,2013,Import,Mach and Elec,Micro Import (US$ Thousand),111155360.8,24.0708
Canada,2013,Import,Metals,Micro Import (US$ Thousand),30503993.21,6.6057
Canada,2013,Import,Minerals,Micro Import (US$ Thousand),4298163.402,0.9308
Canada,2013,Import,Miscellaneous,Micro Import (US$ Thousand),37229354.56,8.0621
Canada,2013,Import,Plastic or Rubber,Micro Import (US$ Thousand),22231473.72,4.8142
Canada,2013,Import,Stone and Glass,Micro Import (US$ Thousand),19057662.72,4.127
Canada,2013,Import,Textiles and Clothing,Micro Import (US$ Thousand),13862089.64,3.0018
Canada,2013,Import,Transportation,Micro Import (US$ Thousand),80569810.67,17.4475
Canada,2013,Import,Vegetable,Micro Import (US$ Thousand),12403254.66,2.6859
Canada,2013,Import,Wood,Micro Import (US$ Thousand),12756373.37,2.7624
